Time,Reaction 1 Event Log,Reaction 1 Stirrer 1:Speed,Reaction 1 Stirrer 1:Speed Set Point,Reaction 1 Stirrer 1:Torque,Reaction 1 Stirrer 2:Speed,Reaction 1 Stirrer 2:Speed Set Point,Reaction 1 Stirrer 2:Torque,Reaction 1 Temp Probe 1:T,Reaction 1 Temp Probe 2:T,Reaction 2 Event Log,Reaction 2 Stirrer 3:Speed,Reaction 2 Stirrer 3:Speed Set Point,Reaction 2 Stirrer 3:Torque,Reaction 2 Temp Probe 1:T
01:43:40,,50,50,-1.17,50,50,0,84.8,83.2,,10,4,2,81.4
01:43:50,,50,50,-0.87,50,50,0,84.9,83.3,,10,4,1.5,81.4
01:44:00,,50,50,-1.32,50,50,0,84.9,83.4,,10,4,-3,81.4
01:44:10,,50,50,-1.01,50,50,0,84.9,83.5,,10,4,-2.5,81.4
01:44:20,,50,50,-1.06,50,50,0,84.9,83.6,,10,4,7.6,81.4
01:44:30,,50,50,-1.35,50,50,0,84.9,83.7,,10,4,-1.2,81.4
01:44:40,,50,50,-0.97,50,50,0,84.9,83.9,,10,4,-3.5,81.4
01:44:50,,50,50,-1.14,50,50,0,84.9,83.9,,10,4,2.5,81.4
01:45:00,,50,50,-1.18,50,50,0,84.9,84,,10,4,1.7,81.4
01:45:10,,50,50,-0.98,50,50,0,84.9,84.1,,10,4,-3.3,81.4
01:45:20,,50,50,-1.21,50,50,0,84.9,84.3,,10,4,-2,81.4
01:45:30,,50,50,-1.21,50,50,0,85,84.4,,10,4,4.8,81.4
01:45:40,,50,50,-0.91,50,50,0,84.9,84.5,,10,4,-1,81.5
01:45:50,,50,50,-1.38,50,50,0,84.9,84.5,,10,4,-3,81.4
01:46:00,,50,50,-0.92,50,50,0,84.9,84.7,,10,4,2.2,81.5
01:46:10,StepFinished Stirrer 1 - Hold Frequency at 50rpm:StepStarted Stirrer 1 - Hold Frequency at 100rpm,89,100,-1.15,50,50,0,84.9,84.8,,10,4,5.8,81.4
01:46:20,StepFinished Stirrer 1 - Hold Frequency at 100rpm:StepStarted Stirrer 1 - Hold Frequency at 50rpm,100,100,-0.62,50,50,0,84.9,84.9,,10,4,-2.5,81.4
01:46:30,,50,50,-1.57,50,50,0,84.9,85,,10,4,-3.5,81.4
01:46:40,,50,50,-1.27,50,50,0,84.9,85.1,,10,4,3.8,81.4
01:46:50,,50,50,-0.89,50,50,0,84.9,85.1,,10,4,0.2,81.4
01:47:00,,50,50,-1.31,50,50,0,84.8,85.1,,10,4,-3,81.4
01:47:10,,50,50,-1.11,50,50,0,84.8,85.1,,10,4,-2,81.4
01:47:20,,50,50,-0.87,50,50,0,84.9,85.2,,10,4,6.3,81.5
01:47:30,,50,50,-1.22,50,50,0,84.8,85.3,,10,4,-1.7,81.4
01:47:40,,50,50,-1.01,50,50,0,84.9,85.5,,10,4,-3.3,81.4
01:47:50,,50,50,-1,50,50,0,84.9,85.5,,10,4,5.1,81.4
01:48:00,,50,50,-1.24,50,50,0,84.9,85.6,,10,4,2.8,81.4
01:48:10,,50,50,-0.85,50,50,0,84.9,85.7,,10,4,-3,81.4
01:48:20,,50,50,-1.14,50,50,0,84.9,85.7,,10,4,0.7,81.4
01:48:30,,50,50,-1.13,50,50,0,84.9,85.8,,10,4,4.3,81.4
01:48:40,,50,50,-0.86,50,50,0,84.9,85.9,,10,4,-3,81.4
01:48:50,,50,50,-1.18,50,50,0,84.9,86,,10,4,-2.8,81.4
01:49:00,,50,50,-1.14,50,50,0,84.9,86,,10,4,4.8,81.4
01:49:10,,50,50,-0.81,50,50,0,84.9,86.1,,10,4,1,81.4
01:49:20,,50,50,-1.29,50,50,0,84.9,86.2,,10,4,-3,81.4
01:49:30,,50,50,-0.99,50,50,0,84.9,86.3,,10,4,-1.5,81.4
01:49:40,,50,50,-1.08,50,50,0,84.9,86.3,,10,4,3.3,81.4
01:49:50,,50,50,-1.24,50,50,0,84.9,86.4,,10,4,-2.5,81.4
01:50:00,,50,50,-0.82,50,50,0,84.9,86.5,,10,4,-3.3,81.4
01:50:10,,50,50,-1.25,50,50,0,84.9,86.5,,10,4,2.8,81.4
01:50:20,,50,50,-0.94,50,50,0,84.8,86.6,,10,4,2.8,81.5
01:50:30,,50,50,-0.82,50,50,0,84.8,86.7,,10,4,-2,81.5
01:50:40,,50,50,-1.26,50,50,0,84.9,86.8,,10,4,-2.2,81.5
01:50:50,,50,50,-1,50,50,0,84.8,86.8,,10,4,3.5,81.5
01:51:00,,50,50,-1.05,50,50,0,84.8,86.9,,10,4,0.5,81.4
01:51:10,,50,50,-1.32,50,50,0,84.8,86.9,,10,4,-3,81.4
01:51:20,,50,50,-0.83,50,50,0,84.7,86.8,,10,4,0.7,81.4
01:51:30,,50,50,-1.15,50,50,0,84.8,86.7,,10,4,0.7,81.4
01:51:40,,50,50,-1.07,50,50,0,84.7,86.8,StepFinished Stirrer 3 - Hold Frequency at 4rpm:StepStarted Stirrer 3 - Hold Frequency at 50rpm,10,50,-3.3,81.4
01:51:50,,50,50,-0.85,50,50,0,84.7,86.8,,50,50,8.4,81.3
01:52:00,,50,50,-1.3,50,50,0,84.7,86.8,,50,50,3,81.3
01:52:10,,50,50,-0.93,50,50,0,84.7,86.8,,50,50,1.7,81.3
01:52:20,,50,50,-0.82,50,50,0,84.7,86.7,,50,50,2.5,81.3
01:52:30,,50,50,-1.39,50,50,0,84.7,86.7,,50,50,5.8,81.2
01:52:40,,50,50,-0.92,50,50,0,84.7,86.7,,50,50,8.6,81.2
01:52:50,,50,50,-0.99,50,50,0,84.7,86.7,,50,50,4.8,81.1
01:53:00,,50,50,-1.18,50,50,0,84.7,86.7,,50,50,3.3,81.1
01:53:10,,50,50,-0.73,50,50,0,84.6,86.6,,50,50,3.3,81
01:53:20,,50,50,-1.15,50,50,0,84.6,86.6,,50,50,10.2,80.9
01:53:30,,50,50,-1.09,50,50,0,84.5,86.6,,50,50,10.4,80.9
01:53:40,,50,50,-0.77,50,50,0,84.4,86.6,,50,50,7.1,80.9
01:53:50,,50,50,-1.33,50,50,0,84.4,86.7,,50,50,4.5,80.9
01:54:00,,50,50,-0.9,50,50,0,84.4,86.7,,50,50,4.3,80.9
01:54:10,,50,50,-1.09,50,50,0,84.4,86.7,,50,50,5.3,80.9
01:54:20,,50,50,-1.29,50,50,0,84.3,86.8,,50,50,2.2,80.9
01:54:30,,50,50,-0.92,50,50,0,84.3,86.8,,50,50,3.5,80.8
01:54:40,,50,50,-1.12,50,50,0,84.3,86.8,,50,50,6.1,80.8
01:54:50,,50,50,-1.16,50,50,0,84.4,86.9,,50,50,8.4,80.8
01:55:00,,50,50,-0.98,50,50,0,84.3,86.9,,50,50,8.9,80.7
01:55:10,,50,50,-1.2,50,50,0,84.3,86.8,,50,50,7.6,80.7
01:55:20,,50,50,-1,50,50,0,84.3,86.8,,50,50,4.8,80.6
01:55:30,,50,50,-1.01,50,50,0,84.3,86.8,,50,50,6.3,80.6
01:55:40,,50,50,-1.35,50,50,0,84.2,86.8,,50,50,8.4,80.6
01:55:50,,50,50,-0.83,50,50,0,84.2,86.7,,50,50,8.6,80.6
01:56:00,,50,50,-1.04,50,50,0,84.1,86.7,,50,50,7.9,80.5
01:56:10,StepFinished Stirrer 1 - Hold Frequency at 50rpm:StepStarted Stirrer 1 - Hold Frequency at 70rpm,52,70,-1.34,50,50,0,84.1,86.6,,50,50,6.1,80.5
01:56:20,,70,70,-1.99,50,50,0,84.1,86.3,,50,50,3,80.5
01:56:30,,70,70,-1.94,50,50,0,84,86.2,,50,50,8.9,80.5
01:56:40,,70,70,-2.02,50,50,0,83.9,86.2,,50,50,9.6,80.4
01:56:50,,70,70,-1.97,50,50,0,83.9,86.2,,50,50,5.6,80.4
01:57:00,,70,70,-1.94,50,50,0,83.9,86.2,,50,50,6.1,80.3
01:57:10,,70,70,-1.99,50,50,0,83.9,86.2,,50,50,6.3,80.3
01:57:20,,70,70,-1.99,50,50,0,84,86.2,,50,50,10.2,80.3
01:57:30,,70,70,-1.95,50,50,0,84,86.2,,50,50,4.8,80.3
01:57:40,,70,70,-1.93,50,50,0,84,86.2,,50,50,6.3,80.3
01:57:50,,70,70,-1.97,50,50,0,84,86.2,,50,50,8.9,80.3
01:58:00,,70,70,-1.96,50,50,0,83.9,86.2,,50,50,3.8,80.2
01:58:10,,70,70,-1.95,50,50,0,83.8,86.2,,50,50,7.6,80.2
01:58:20,,70,70,-1.99,50,50,0,83.8,86.2,,50,50,4.3,80.2
01:58:30,,70,70,-1.97,50,50,0,83.8,86.2,,50,50,2,80.1
01:58:40,,70,70,-1.94,50,50,0,83.8,86.2,,50,50,2.2,80.1
01:58:50,,70,70,-1.9,50,50,0,83.9,86.2,,50,50,8.9,80.1
01:59:00,,70,70,-1.96,50,50,0,83.9,86.2,,50,50,7.1,80.1
01:59:10,,70,70,-1.93,50,50,0,83.9,86.2,,50,50,5.1,80
01:59:20,,70,70,-1.9,50,50,0,83.9,86.1,,50,50,1.7,80
01:59:30,,70,70,-1.96,50,50,0,83.8,86.1,,50,50,2,80
01:59:40,,70,70,-1.94,50,50,0,83.8,86.1,,50,50,9.1,80
01:59:50,,70,70,-1.91,50,50,0,83.8,86,,50,50,9.4,79.9
02:00:00,,70,70,-1.92,50,50,0,83.8,86,,50,50,7.6,79.9
02:00:10,,70,70,-1.94,50,50,0,83.8,85.9,,50,50,6.1,79.9
02:00:20,,70,70,-1.92,50,50,0,83.8,85.9,,50,50,11.7,79.8
02:00:30,,70,70,-1.96,50,50,0,83.8,85.9,,50,50,10.2,79.8
02:00:40,,70,70,-2.01,50,50,0,83.8,85.9,,50,50,8.9,79.8
02:00:50,,70,70,-1.98,50,50,0,83.7,85.8,,50,50,2,79.8
02:01:00,,70,70,-1.95,50,50,0,83.7,85.8,,50,50,2.5,79.7
02:01:10,,70,70,-1.99,50,50,0,83.6,85.8,,50,50,6.6,79.7
02:01:20,,70,70,-1.99,50,50,0,83.6,85.8,,50,50,4.3,79.7
02:01:30,StepFinished Stirrer 2 - Hold Frequency at 50rpm:StepStarted Stirrer 2 - Hold Frequency at 90rpm,70,70,-2.03,50,50,0,83.6,85.7,,50,50,1.5,79.7
02:01:40,StepFinished Stirrer 1 - Hold Frequency at 70rpm:StepStarted Stirrer 1 - Hold Frequency at 90rpm,71,90,-1.99,86,90,0,83.6,85.6,,50,50,7.1,79.7
02:01:50,,90,90,-0.74,90,90,0,83.6,85.6,,50,50,3,79.7
02:02:00,,90,90,-0.73,90,90,0,83.5,85.6,,50,50,5.6,79.6
02:02:10,,90,90,-0.74,90,90,0,83.6,85.6,,50,50,6.8,79.6
02:02:20,,90,90,-0.7,90,90,0,83.7,85.7,,50,50,1.2,79.5
02:02:30,,90,90,-0.74,90,90,0,83.8,85.7,,50,50,6.1,79.4
02:02:40,,90,90,-0.72,90,90,0,83.8,85.7,,50,50,2.2,79.3
02:02:50,,90,90,-0.66,90,90,0,83.9,85.7,,50,50,6.1,79.3
02:03:00,,90,90,-0.7,90,90,0,83.9,85.7,,50,50,8.1,79.2
02:03:10,,90,90,-0.65,90,90,0,83.9,85.8,,50,50,5.8,79.2
02:03:20,,90,90,-0.64,90,90,0,84,85.9,,50,50,4.5,79.1
02:03:30,,90,90,-0.65,90,90,0,84,86,,50,50,4.3,79
02:03:40,,90,90,-0.59,90,90,0,84,86,,50,50,6.8,79
02:03:50,,90,90,-0.63,90,90,0,84,86.1,,50,50,6.6,79
02:04:00,,90,90,-0.59,90,90,0,84,86.1,,50,50,2.2,79
02:04:10,,90,90,-0.64,90,90,0,83.9,86.1,,50,50,1.2,79
02:04:20,,90,90,-0.73,90,90,0,83.9,86.1,,50,50,2.8,78.9
02:04:30,,90,90,-0.77,90,90,0,83.9,86.1,,50,50,1.2,78.9
02:04:40,,90,90,-0.74,90,90,0,83.9,86,,50,50,1.2,78.8
02:04:50,,90,90,-0.65,90,90,0,83.9,86,,50,50,2.5,78.7
02:05:00,,90,90,-0.65,90,90,0,84,85.9,,50,50,5.1,78.6
02:05:10,,90,90,-0.63,90,90,0,83.9,85.9,,50,50,6.1,78.6
02:05:20,,90,90,-0.66,90,90,0,83.9,85.9,,50,50,6.6,78.6
02:05:30,,90,90,-0.69,90,90,0,83.9,85.8,,50,50,6.1,78.6
02:05:40,,90,90,-0.64,90,90,0,83.8,85.8,,50,50,2.8,78.5
02:05:50,,90,90,-0.64,90,90,0,83.8,85.9,,50,50,0.5,78.5
02:06:00,,90,90,-0.63,90,90,0,83.8,85.8,,50,50,6.6,78.5
02:06:10,,90,90,-0.68,90,90,0,83.8,85.8,,50,50,8.6,78.5
02:06:20,,90,90,-0.7,90,90,0,83.8,85.7,,50,50,9.6,78.4
02:06:30,,90,90,-0.72,90,90,0,83.8,85.7,StepFinished Stirrer 3 - Hold Frequency at 50rpm:StepStarted Stirrer 3 - Hold Frequency at 70rpm,50,70,7.6,78.4
02:06:40,,90,90,-0.64,90,90,0,83.8,85.6,,70,70,7.3,78.4
02:06:50,,90,90,-0.67,90,90,0,83.7,85.6,,70,70,7.9,78.3
02:07:00,,90,90,-0.74,90,90,0,83.7,85.6,,70,70,4.5,78.2
02:07:10,,90,90,-0.71,90,90,0,83.7,85.5,,70,70,4.5,78.2
02:07:20,,90,90,-0.75,90,90,0,83.7,85.5,,70,70,8.6,78.2
02:07:30,,90,90,-0.71,90,90,0,83.8,85.5,,70,70,6.6,78.1
02:07:40,,90,90,-0.68,90,90,0,83.8,85.5,,70,70,6.6,77.9
02:07:50,,90,90,-0.69,90,90,0,83.8,85.5,,70,70,4,77.8
02:08:00,,90,90,-0.71,90,90,0,83.8,85.6,,70,70,6.8,77.7
02:08:10,,90,90,-0.7,90,90,0,83.8,85.6,,70,70,9.1,77.6
02:08:20,,90,90,-0.75,90,90,0,83.8,85.6,,70,70,8.4,77.5
02:08:30,,90,90,-0.74,90,90,0,83.7,85.6,,70,70,6.8,77.5
02:08:40,,90,90,-0.83,90,90,0,83.7,85.6,,70,70,8.1,77.5
02:08:50,,90,90,-0.78,90,90,0,83.6,85.6,,70,70,3.8,77.4
02:09:00,,90,90,-0.7,90,90,0,83.6,85.6,,70,70,6.6,77.5
02:09:10,,90,90,-0.73,90,90,0,83.6,85.5,,70,70,6.1,77.5
02:09:20,,90,90,-0.78,90,90,0,83.6,85.5,,70,70,7.9,77.6
02:09:30,,90,90,-0.83,90,90,0,83.6,85.4,,70,70,6.6,77.6
02:09:40,,90,90,-0.82,90,90,0,83.7,85.4,,70,70,7.6,77.6
02:09:50,,90,90,-0.82,90,90,0,83.7,85.3,,70,70,8.9,77.6
02:10:00,,90,90,-0.79,90,90,0,83.7,85.4,,70,70,4.8,77.6
02:10:10,,90,90,-0.81,90,90,0,83.8,85.3,,70,70,7.6,77.6
02:10:20,,90,90,-0.71,90,90,0,83.8,85.3,,70,70,3.3,77.6
02:10:30,,90,90,-0.7,90,90,0,83.7,85.3,,70,70,6.6,77.6
02:10:40,,90,90,-0.72,90,90,0,83.7,85.3,,70,70,5.8,77.7
02:10:50,,90,90,-0.71,90,90,0,83.7,85.4,,70,70,7.6,77.7
02:11:00,,90,90,-0.73,90,90,0,83.7,85.4,,70,70,5.6,77.7
02:11:10,,90,90,-0.76,90,90,0,83.8,85.3,,70,70,7.3,77.8
02:11:20,,90,90,-0.71,90,90,0,83.7,85.3,,70,70,8.1,77.8
02:11:30,,90,90,-0.77,90,90,0,83.8,85.3,,70,70,6.8,77.8
02:11:40,,90,90,-0.72,90,90,0,83.8,85.3,,70,70,4.3,77.8
02:11:50,,90,90,-0.68,90,90,0,83.8,85.3,,70,70,7.1,77.8
02:12:00,,90,90,-0.66,90,90,0,83.9,85.3,,70,70,4,77.7
02:12:10,,90,90,-0.73,90,90,0,83.9,85.3,,70,70,4.5,77.7
02:12:20,,90,90,-0.76,90,90,0,83.9,85.2,,70,70,7.6,77.7
02:12:30,,90,90,-0.74,90,90,0,83.9,85.2,,70,70,6.1,77.7
02:12:40,,90,90,-0.79,90,90,0,83.9,85.1,,70,70,8.1,77.7
02:12:50,,90,90,-0.75,90,90,0,83.9,85.1,,70,70,4.5,77.7
02:13:00,,90,90,-0.79,90,90,0,84,85.1,,70,70,7.1,77.7
02:13:10,,90,90,-0.76,90,90,0,84,85,,70,70,7.1,77.6
02:13:20,,90,90,-0.67,90,90,0,84,85,,70,70,3,77.6
02:13:30,,90,90,-0.71,90,90,0,84,85.1,,70,70,3.5,77.6
02:13:40,,90,90,-0.71,90,90,0,84.1,85.1,,70,70,5.1,77.5
02:13:50,,90,90,-0.71,90,90,0,84.1,85.1,,70,70,8.4,77.5
02:14:00,,90,90,-0.73,90,90,0,84.1,85.1,,70,70,7.9,77.4
02:14:10,,90,90,-0.67,90,90,0,84.1,85.1,,70,70,6.8,77.4
02:14:20,,90,90,-0.72,90,90,0,84.2,85.1,,70,70,3.5,77.3
02:14:30,,90,90,-0.73,90,90,0,84.2,85.1,,70,70,7.1,77.3
02:14:40,,90,90,-0.81,90,90,0,84.1,85.1,,70,70,5.6,77.2
02:14:50,,90,90,-0.72,90,90,0,84.1,85,,70,70,3.3,77.2
02:15:00,,90,90,-0.75,90,90,0,84.1,85,,70,70,3.5,77.2
02:15:10,,90,90,-0.84,90,90,0,84.1,85,,70,70,6.8,77.2
02:15:20,,90,90,-0.83,90,90,0,84.1,84.9,,70,70,4.8,77.1
02:15:30,,90,90,-0.79,90,90,0,84.2,85,,70,70,8.1,77.2
02:15:40,,90,90,-0.76,90,90,0,84.2,84.9,,70,70,5.1,77.1
02:15:50,,90,90,-0.74,90,90,0,84.1,84.8,,70,70,2.5,77.2
02:16:00,,90,90,-0.65,90,90,0,84.1,84.9,,70,70,6.1,77.2
02:16:10,,90,90,-0.71,90,90,0,84,84.8,,70,70,4.3,77.2
02:16:20,,90,90,-0.8,90,90,0,83.9,84.9,,70,70,2.2,77.1
02:16:30,,90,90,-0.77,90,90,0,83.8,84.9,,70,70,3.3,77.1
02:16:40,,90,90,-0.73,90,90,0,83.8,84.8,,70,70,6.6,77
02:16:50,,90,90,-0.69,90,90,0,83.8,84.8,,70,70,7.3,76.9
02:17:00,,90,90,-0.75,90,90,0,83.8,84.9,,70,70,2.5,76.9
02:17:10,,90,90,-0.72,90,90,0,83.8,84.8,,70,70,5.1,76.9
02:17:20,,90,90,-0.69,90,90,0,83.9,84.8,,70,70,2.5,76.8
02:17:30,,90,90,-0.72,90,90,0,83.8,84.8,,70,70,5.8,76.8
02:17:40,,90,90,-0.69,90,90,0,83.7,84.8,,70,70,4.8,76.8
02:17:50,,90,90,-0.74,90,90,0,83.7,84.8,,70,70,3.3,76.9
02:18:00,,90,90,-0.73,90,90,0,83.7,84.8,,70,70,4.8,76.8
02:18:10,,90,90,-0.7,90,90,0,83.8,84.8,,70,70,5.3,76.9
02:18:20,,90,90,-0.68,90,90,0,83.7,84.8,,70,70,6.1,76.9
02:18:30,,90,90,-0.67,90,90,0,83.8,84.8,,70,70,2,76.8
02:18:40,,90,90,-0.82,90,90,0,83.7,84.9,,70,70,4,76.7
02:18:50,,90,90,-0.86,90,90,0,83.7,84.9,,70,70,5.6,76.7
02:19:00,,90,90,-0.81,90,90,0,83.6,84.9,,70,70,2,76.7
02:19:10,,90,90,-0.79,90,90,0,83.6,84.9,,70,70,5.8,76.6
02:19:20,,90,90,-0.72,90,90,0,83.6,84.9,,70,70,7.3,76.6
02:19:30,,90,90,-0.7,90,90,0,83.6,84.8,,70,70,2.5,76.5
02:19:40,,90,90,-0.75,90,90,0,83.6,84.8,,70,70,4.5,76.4
02:19:50,,90,90,-0.72,90,90,0,83.6,84.7,,70,70,4.8,76.4
02:20:00,,90,90,-0.75,90,90,0,83.5,84.6,,70,70,6.1,76.3
02:20:10,,90,90,-0.78,90,90,0,83.5,84.7,,70,70,3,76.2
02:20:20,,90,90,-0.69,90,90,0,83.5,84.6,,70,70,3.3,76.1
02:20:30,,90,90,-0.68,90,90,0,83.5,84.8,,70,70,4.8,76
02:20:40,,90,90,-0.7,90,90,0,83.5,84.8,,70,70,6.1,75.9
02:20:50,,90,90,-0.74,90,90,0,83.5,84.8,,70,70,5.1,75.8
02:21:00,,90,90,-0.69,90,90,0,83.5,84.7,,70,70,2,75.7
02:21:10,,90,90,-0.7,90,90,0,83.5,84.7,,70,70,4.8,75.7
02:21:20,,90,90,-0.67,90,90,0,83.5,84.6,,70,70,3.3,75.6
02:21:30,,90,90,-0.76,90,90,0,83.5,84.6,,70,70,6.3,75.6
02:21:40,,90,90,-0.74,90,90,0,83.4,84.6,,70,70,4.5,75.5
02:21:50,,90,90,-0.76,90,90,0,83.4,84.7,,70,70,5.1,75.5
02:22:00,,90,90,-0.76,90,90,0,83.4,84.7,,70,70,6.8,75.5
02:22:10,,90,90,-0.82,90,90,0,83.4,84.7,,70,70,2.5,75.4
02:22:20,,90,90,-0.72,90,90,0,83.4,84.7,,70,70,3,75.4
02:22:30,,90,90,-0.69,90,90,0,83.4,84.8,,70,70,5.8,75.4
02:22:40,,90,90,-0.65,90,90,0,83.3,84.7,,70,70,2.8,75.4
02:22:50,,90,90,-0.68,90,90,0,83.3,84.7,,70,70,4.5,75.4
02:23:00,,90,90,-0.62,90,90,0,83.4,84.6,,70,70,7.3,75.4
02:23:10,,90,90,-0.63,90,90,0,83.3,84.6,,70,70,2.5,75.4
02:23:20,,90,90,-0.66,90,90,0,83.3,84.6,,70,70,3.8,75.5
02:23:30,,90,90,-0.74,90,90,0,83.3,84.6,,70,70,1.7,75.5
02:23:40,,90,90,-0.76,90,90,0,83.3,84.6,,70,70,6.1,75.5
02:23:50,,90,90,-0.74,90,90,0,83.3,84.6,,70,70,5.1,75.5
02:24:00,,90,90,-0.73,90,90,0,83.3,84.7,,70,70,8.9,75.5
02:24:10,,90,90,-0.75,90,90,0,83.3,84.7,,70,70,3.8,75.5
02:24:20,,90,90,-0.69,90,90,0,83.3,84.7,,70,70,4.5,75.5
02:24:30,,90,90,-0.77,90,90,0,83.3,84.6,,70,70,5.8,75.5
02:24:40,,90,90,-0.71,90,90,0,83.3,84.6,,70,70,2.2,75.5
02:24:50,,90,90,-0.72,90,90,0,83.2,84.6,,70,70,5.3,75.5
02:25:00,,90,90,-0.66,90,90,0,83.3,84.7,,70,70,3,75.5
02:25:10,,90,90,-0.7,90,90,0,83.3,84.6,,70,70,8.1,75.5
02:25:20,,90,90,-0.73,90,90,0,83.3,84.7,,70,70,4.8,75.5
02:25:30,,90,90,-0.7,90,90,0,83.4,84.6,,70,70,6.3,75.5
02:25:40,,90,90,-0.7,90,90,0,83.4,84.6,,70,70,5.6,75.5
02:25:50,,90,90,-0.69,90,90,0,83.4,84.6,,70,70,4,75.5
02:26:00,,90,90,-0.72,90,90,0,83.4,84.7,,70,70,3,75.5
02:26:10,,90,90,-0.77,90,90,0,83.4,84.7,,70,70,7.3,75.5
02:26:20,,90,90,-0.73,90,90,0,83.4,84.7,,70,70,4.3,75.5
02:26:30,,90,90,-0.71,90,90,0,83.4,84.7,,70,70,2.2,75.5
02:26:40,,90,90,-0.7,90,90,0,83.4,84.7,,70,70,6.3,75.6
02:26:50,,90,90,-0.73,90,90,0,83.4,84.7,,70,70,3.3,75.8
02:27:00,,90,90,-0.65,90,90,0,83.4,84.7,,70,70,7.9,76
02:27:10,,90,90,-0.66,90,90,0,83.4,84.6,,70,70,3.3,76.1
02:27:20,,90,90,-0.71,90,90,0,83.4,84.6,,70,70,4.8,76.3
02:27:30,,90,90,-0.68,90,90,0,83.4,84.5,,70,70,4.8,76.5
02:27:40,,90,90,-0.7,90,90,0,83.4,84.6,,70,70,5.6,76.6
02:27:50,,90,90,-0.65,90,90,0,83.4,84.6,,70,70,4.3,76.7
02:28:00,,90,90,-0.68,90,90,0,83.4,84.5,,70,70,2.5,76.8
02:28:10,,90,90,-0.73,90,90,0,83.4,84.6,,70,70,3.8,76.9
02:28:20,,90,90,-0.71,90,90,0,83.4,84.6,,70,70,4.3,77
02:28:30,,90,90,-0.72,90,90,0,83.4,84.6,,70,70,5.8,77.1
02:28:40,,90,90,-0.65,90,90,0,83.5,84.6,,70,70,2,77.1
02:28:50,,90,90,-0.69,90,90,0,83.4,84.7,,70,70,4.8,77.2
02:29:00,,90,90,-0.67,90,90,0,83.5,84.8,,70,70,5.8,77.2
02:29:10,,90,90,-0.71,90,90,0,83.5,84.8,,70,70,4.5,77.2
02:29:20,,90,90,-0.64,90,90,0,83.4,84.8,,70,70,5.6,77.2
02:29:30,,90,90,-0.61,90,90,0,83.5,84.6,,70,70,5.8,77.3
02:29:40,,90,90,-0.66,90,90,0,83.5,84.6,,70,70,1.5,77.3
02:29:50,,90,90,-0.61,90,90,0,83.4,84.6,,70,70,4,77.4
02:30:00,,90,90,-0.66,90,90,0,83.4,84.6,,70,70,5.8,77.4
02:30:10,,90,90,-0.64,90,90,0,83.4,84.5,,70,70,3.3,77.4
02:30:20,,90,90,-0.61,90,90,0,83.4,84.5,,70,70,5.3,77.4
02:30:30,,90,90,-0.66,90,90,0,83.4,84.5,,70,70,3,77.5
02:30:40,,90,90,-0.72,90,90,0,83.4,84.5,,70,70,5.8,77.5
02:30:50,,90,90,-0.7,90,90,0,83.4,84.4,,70,70,3,77.5
02:31:00,,90,90,-0.68,90,90,0,83.3,84.5,,70,70,5.3,77.6
02:31:10,,90,90,-0.65,90,90,0,83.3,84.4,,70,70,2.2,77.6
02:31:20,,90,90,-0.68,90,90,0,83.3,84.3,,70,70,5.8,77.7
02:31:30,,90,90,-0.63,90,90,0,83.4,84.4,,70,70,6.1,77.7
02:31:40,,90,90,-0.67,90,90,0,83.4,84.4,,70,70,6.3,77.8
02:31:50,,90,90,-0.63,90,90,0,83.4,84.4,,70,70,3,77.8
02:32:00,,90,90,-0.62,90,90,0,83.4,84.4,,70,70,3,77.9
02:32:10,,90,90,-0.61,90,90,0,83.4,84.5,,70,70,6.3,78
02:32:20,,90,90,-0.56,90,90,0,83.4,84.4,,70,70,4.8,78
02:32:30,,90,90,-0.59,90,90,0,83.4,84.4,,70,70,3,78.1
02:32:40,,90,90,-0.6,90,90,0,83.4,84.4,,70,70,6.1,78.2
02:32:50,,90,90,-0.6,90,90,0,83.3,84.4,,70,70,3,78.2
02:33:00,,90,90,-0.64,90,90,0,83.4,84.4,,70,70,2.5,78.3
02:33:10,,90,90,-0.68,90,90,0,83.4,84.3,,70,70,6.3,78.3
02:33:20,,90,90,-0.73,90,90,0,83.3,84.3,,70,70,5.3,78.4
02:33:30,,90,90,-0.74,90,90,0,83.3,84.4,,70,70,3.8,78.5
02:33:40,,90,90,-0.71,90,90,0,83.4,84.4,,70,70,5.8,78.5
02:33:50,,90,90,-0.72,90,90,0,83.3,84.4,,70,70,2.8,78.6
02:34:00,,90,90,-0.69,90,90,0,83.3,84.4,,70,70,5.1,78.6
02:34:10,,90,90,-0.7,90,90,0,83.4,84.4,,70,70,2,78.7
02:34:20,,90,90,-0.66,90,90,0,83.3,84.4,,70,70,6.6,78.7
02:34:30,,90,90,-0.69,90,90,0,83.3,84.5,,70,70,5.8,78.8
02:34:40,,90,90,-0.68,90,90,0,83.3,84.5,,70,70,5.6,78.8
02:34:50,,90,90,-0.62,90,90,0,83.2,84.5,,70,70,3,78.9
02:35:00,,90,90,-0.66,90,90,0,83.2,84.5,,70,70,3.8,78.9
02:35:10,,90,90,-0.64,90,90,0,83.3,84.5,,70,70,6.3,79
02:35:20,,90,90,-0.63,90,90,0,83.3,84.5,,70,70,8.1,79
02:35:30,,90,90,-0.58,90,90,0,83.3,84.5,,70,70,5.8,79.1
02:35:40,,90,90,-0.62,90,90,0,83.2,84.5,,70,70,2.2,79.1
02:35:50,,90,90,-0.64,90,90,0,83.2,84.5,,70,70,5.3,79.2
